customer_id,age,annual_income,credit_score,loan_amount,existing_loans,loan_default
1389,28,57865.73,624.0,39965.11,0,0
1390,36,44470.68,756.0,11484.79,1,0
1391,25,48975.31,517.0,29492.46,0,0
1392,54,59712.6,718.0,33678.31,2,1
1393,47,58341.94,629.0,43135.3,2,1
1394,56,45413.66,719.0,23440.53,0,0
1395,24,79011.51,805.0,54627.81,1,0
1396,62,48641.38,696.0,16011.64,0,0
1397,27,41931.98,753.0,22106.09,0,0
1398,57,56054.3,626.0,29124.55,0,0
1399,56,69312.81,633.0,26144.73,2,1
1400,44,41633.38,771.0,8453.74,1,1
1401,35,61004.73,848.0,39442.59,0,0
1402,26,51325.14,745.0,22480.62,2,0
1403,46,53461.93,535.0,20318.53,1,0
1404,46,59810.52,594.0,18927.31,0,0
1405,45,71841.39,651.0,51081.42,2,0
1406,53,60192.35,715.0,24096.53,2,0
1407,23,112388.74,632.0,36230.89,1,0
1408,29,73798.46,728.0,37937.85,1,0
1409,57,68147.8,595.0,45598.37,1,0
1410,58,53936.66,761.0,30284.27,1,0
1411,50,49891.03,694.0,38721.22,2,1
1412,47,80208.53,735.0,62086.33,1,1
1413,33,28275.19,532.0,20963.89,0,0
1414,43,82484.01,704.0,44466.52,1,0
1415,23,83251.79,620.0,55026.31,1,0
1416,43,57630.32,681.0,21501.96,0,1
1417,55,83100.02,645.0,45307.51,0,0
1418,44,54263.21,619.0,13017.55,1,1
1419,57,58150.02,676.0,20821.15,1,1
1420,32,70175.26,732.0,27733.6,3,0
1421,40,52590.19,791.0,21916.7,0,1
1422,38,74271.44,639.0,22029.64,1,0
1423,27,50708.98,765.0,12675.14,1,1
1424,46,65509.79,781.0,35835.32,2,0
1425,32,112760.56,601.0,55793.21,0,1
1426,54,69612.91,702.0,38337.18,2,0
1427,52,81734.0,746.0,22687.98,3,1
1428,50,78245.58,662.0,60140.72,1,0
1429,22,20354.55,674.0,9119.09,0,0
1430,28,58131.75,723.0,27303.53,2,0
1431,53,87414.09,680.0,46170.35,0,1
1432,62,36305.21,673.0,22294.16,0,1
1433,50,56535.15,628.0,24361.85,2,1
1434,62,102618.19,634.0,29337.52,1,0
1435,48,37433.22,628.0,25075.49,3,1
1436,33,83022.5,650.0,29583.78,1,1
1437,44,42748.56,674.0,19908.85,1,1
1438,53,71368.36,633.0,41350.63,2,0
1439,25,74631.81,609.0,58154.58,0,1
1440,26,76160.45,611.0,16766.8,1,1
1441,24,41231.35,679.0,21082.45,1,1
1442,62,83493.73,558.0,63595.05,1,0
1443,63,45881.16,748.0,16200.09,0,0
1444,54,28701.32,781.0,7674.14,1,1
1445,49,40453.18,782.0,22577.07,0,1
1446,41,43325.98,653.0,12621.54,1,1
1447,46,75134.37,637.0,54646.95,2,1
1448,52,80359.75,633.0,50940.3,1,1
1449,42,62953.03,601.0,17161.89,2,0
1450,61,40831.72,736.0,22313.26,1,1
1451,34,49444.23,526.0,10693.26,1,1
1452,54,58277.78,638.0,41208.33,5,0
1453,57,35356.1,634.0,11429.31,1,1
1454,64,37857.22,644.0,24194.17,1,0
1455,21,59896.22,634.0,15800.22,1,1
1456,52,55800.67,692.0,26977.09,2,0
1457,52,37973.63,729.0,28766.49,0,0
1458,44,85994.55,705.0,21041.73,1,0
1459,64,46035.71,601.0,17365.72,0,0
1460,41,36217.73,538.0,24250.5,0,1
1461,32,85751.86,818.0,40990.94,0,0
1462,40,66112.72,755.0,39018.49,1,1
1463,57,54236.21,831.0,37271.39,3,0
1464,40,45990.0,716.0,30833.09,3,1
1465,22,52614.08,793.0,23004.15,1,0
1466,34,45298.03,537.0,20763.44,1,1
1467,37,49649.65,573.0,26943.46,1,1
1468,44,63461.7,630.0,17366.66,3,0
1469,50,41834.06,690.0,30192.22,1,1
1470,35,15000.0,625.0,3841.36,1,0
1471,54,93854.38,761.0,29178.27,1,0
1472,28,35730.21,755.0,27400.79,2,0
1473,62,27927.14,757.0,10308.0,0,0
1474,23,84276.45,734.0,29204.25,3,1
1475,31,50606.47,705.0,23036.49,0,0
1476,47,66859.11,811.0,42426.88,2,1
1477,29,76807.49,823.0,32238.69,2,1
1478,35,78575.63,661.0,56954.36,1,0
1479,52,70205.09,610.0,20332.55,1,0
1480,31,46566.53,777.0,12608.62,1,0
1481,23,34107.24,830.0,8405.39,3,0
1482,46,96005.17,850.0,36387.41,1,0
1483,27,62623.47,731.0,20022.86,0,0
1484,48,69314.92,666.0,33049.22,3,0
1485,59,50292.61,589.0,40104.33,2,1
1486,24,66547.89,674.0,47989.33,0,0
1487,50,51550.62,607.0,37991.7,2,1
1488,58,54248.17,593.0,37889.27,0,0
1489,34,33027.61,757.0,11989.89,3,1
1490,56,68981.12,642.0,23163.49,0,1
1491,51,15000.0,678.0,9589.0,3,0
1492,39,82562.3,807.0,46183.67,2,0
1493,32,98316.69,513.0,31822.57,0,0
1494,35,51054.3,604.0,39842.93,1,0
1495,29,77750.08,744.0,35339.51,2,0
1496,47,52253.91,641.0,35984.92,1,0
1497,40,59845.06,638.0,14619.18,1,1
1498,48,48924.55,706.0,10817.21,1,0
1499,45,51525.41,667.0,24396.42,0,0
1500,36,51523.63,522.0,13995.61,0,1
1501,38,21746.33,630.0,17126.5,1,0
1502,56,66567.12,559.0,45745.76,0,0
1503,24,22393.64,749.0,10579.75,2,0
1504,41,52067.14,569.0,41013.77,0,0
1505,47,24406.16,569.0,8370.44,1,1
1506,21,52529.57,579.0,31905.68,1,0
1507,25,65192.82,747.0,13724.24,1,1
1508,64,87258.16,629.0,36941.53,1,1
1509,30,59036.32,786.0,14617.11,1,0
1510,41,54062.28,750.0,22729.09,2,1
1511,30,37612.28,769.0,16111.56,0,0
1512,46,42506.71,652.0,18069.71,0,0
1513,36,83435.28,582.0,37433.99,1,0
1514,58,69198.0,655.0,39450.61,2,1
1515,23,41813.64,448.0,13115.09,0,0
1516,40,19205.42,725.0,6542.1,2,1
1517,25,92806.98,701.0,54501.71,2,1
1518,26,35207.24,627.0,16890.41,2,0
1519,45,59776.41,639.0,17762.66,2,0
1520,45,42492.55,769.0,28569.71,0,0
1521,32,38019.41,719.0,28838.81,2,0
1522,21,63670.34,798.0,30510.9,1,1
1523,62,77130.9,610.0,43842.59,1,1
1524,23,73150.17,578.0,50415.59,1,1
1525,41,71968.33,709.0,56009.44,3,1
1526,25,39522.32,744.0,30886.27,2,0
1527,35,63376.82,704.0,47767.27,0,0
1528,24,66643.01,645.0,45957.47,0,0
1529,39,31701.56,850.0,14439.01,2,0
1530,37,18256.13,844.0,10986.28,2,1
1531,28,61026.53,621.0,40158.66,2,0
1532,57,43472.96,632.0,11091.74,2,1
1533,44,34162.4,619.0,9217.66,1,0
1534,24,19745.51,792.0,12306.19,0,0
1535,44,45884.78,753.0,27537.68,0,0
1536,39,91503.4,739.0,62434.11,4,0
1537,44,77231.06,667.0,23999.34,1,0
1538,61,89311.38,750.0,68055.98,1,1
1539,41,45180.49,709.0,15497.52,2,1
1540,37,81448.42,666.0,22891.88,2,0
1541,28,84754.74,711.0,33444.32,1,0
1542,51,89720.1,808.0,61470.68,1,0
1543,39,54873.54,744.0,11904.45,1,0
1544,31,50416.06,602.0,16944.76,1,1
1545,43,58245.08,612.0,45044.45,1,1
1546,57,61838.27,741.0,12998.77,0,0
1547,48,33816.12,627.0,12408.98,2,1
1548,43,48522.94,709.0,19189.04,1,0
1549,32,82257.3,632.0,62050.54,0,0
1550,36,48848.76,746.0,34718.04,0,1
1551,36,61466.94,596.0,29261.53,0,0
1552,34,69522.4,705.0,27150.87,1,1
1553,27,84898.4,645.0,65087.92,2,1
1554,41,72078.72,676.0,22559.22,0,0
1555,41,78632.15,690.0,38222.5,0,0
1556,61,68654.94,770.0,30967.7,2,0
1557,55,65803.09,674.0,50084.24,1,0
1558,44,77451.42,759.0,50613.44,2,0
1559,21,15000.0,609.0,7170.39,1,0
1560,34,74129.62,548.0,41826.29,2,1
1561,40,18477.73,717.0,13756.91,2,0
1562,48,49677.51,655.0,34711.52,0,0
1563,38,77921.92,596.0,44358.78,2,0
1564,23,56725.37,598.0,42498.14,3,0
1565,47,58593.51,608.0,25088.11,2,1
1566,26,64798.18,705.0,41464.89,2,0
1567,24,97135.82,651.0,20366.38,1,0
1568,21,16639.48,565.0,9148.12,1,1
1569,41,45567.38,634.0,12858.54,1,0
1570,55,87880.16,620.0,45221.41,0,0
1571,48,54952.13,595.0,19118.22,1,1
1572,38,56089.35,758.0,24029.23,0,0
1573,55,73666.0,673.0,49746.56,2,0
1574,41,35104.28,850.0,8255.22,1,0
1575,36,77651.58,741.0,40568.36,2,0
1576,46,52688.13,745.0,15117.5,4,1
1577,59,56700.23,692.0,30841.79,2,1
1578,29,43725.87,792.0,25367.82,2,0
1579,43,70091.67,780.0,21675.96,2,1
1580,22,53673.78,698.0,10926.91,0,0
1581,23,65511.8,460.0,16461.28,1,0
1582,53,52564.96,518.0,32262.68,1,1
1583,44,59143.09,622.0,25316.75,1,1
1584,43,48811.31,698.0,20683.16,0,1
1585,26,53049.18,566.0,32632.37,1,1
1586,41,42852.38,714.0,21352.46,2,0
1587,25,40189.71,689.0,23400.51,2,0
1588,33,95013.35,669.0,71411.78,1,0
1589,60,63679.98,685.0,32102.26,3,0
1590,33,18203.36,488.0,10609.3,0,0
1591,39,57651.16,807.0,33658.36,2,1
1592,29,79699.44,651.0,41508.99,1,1
1593,23,26614.08,694.0,15932.78,2,1
1594,51,71200.93,689.0,49883.88,0,0
1595,59,58766.4,631.0,40237.28,1,0
1596,33,24456.16,688.0,5731.59,3,1
1597,61,47233.15,600.0,36420.18,0,1
1598,31,55640.85,673.0,39411.55,1,1
1599,61,34293.87,686.0,26830.2,1,0
1600,31,44666.4,657.0,14134.58,0,1
1601,21,64573.51,685.0,33697.36,2,1
1602,55,64723.63,731.0,30027.63,0,0
1603,55,68646.36,772.0,29255.33,0,0
1604,23,46526.24,842.0,20653.44,0,0
1605,24,81583.25,732.0,60548.84,2,1
1606,44,57120.65,656.0,35361.54,0,0
1607,50,51249.76,589.0,20235.97,1,0
1608,52,55198.52,639.0,23587.82,3,0
1609,40,66964.76,571.0,32217.6,2,1
1610,56,65681.67,657.0,27596.68,1,0
1611,33,50649.87,704.0,16514.08,1,0
1612,59,78651.54,710.0,36274.74,1,0
1613,24,55623.64,695.0,13778.85,1,1
1614,48,73501.79,696.0,52381.21,1,0
1615,60,87144.91,705.0,60558.91,1,0
1616,63,49759.88,778.0,36581.1,0,0
1617,27,52104.14,606.0,24361.1,2,1
1618,29,37526.03,625.0,22168.04,2,1
1619,42,41033.52,804.0,28148.84,2,0
1620,24,73286.88,626.0,28502.31,1,1
1621,56,73094.72,788.0,42397.19,0,1
1622,53,23029.63,783.0,10661.32,1,0
1623,26,39397.6,634.0,16713.5,0,0
1624,23,87525.07,700.0,62640.3,1,1
1625,55,42916.31,727.0,24653.14,0,1
1626,53,54605.31,832.0,31345.48,0,0
1627,27,60712.11,676.0,17856.54,1,1
1628,61,63071.27,673.0,25742.6,2,1
1629,55,30661.25,741.0,21608.67,1,0
1630,23,63082.57,621.0,20697.09,2,0
1631,63,15000.0,681.0,11734.17,1,0
1632,38,46781.98,507.0,32706.49,0,0
1633,23,52711.04,850.0,19005.95,0,0
1634,59,27243.61,809.0,7217.69,1,0
1635,47,73067.78,679.0,22046.99,1,0
1636,29,41571.18,606.0,14355.41,3,1
1637,37,93397.64,602.0,32002.55,1,1
1638,61,68087.28,727.0,14282.5,0,1
1639,62,54942.04,608.0,34568.49,2,1
1640,25,74547.18,584.0,58611.98,2,0
1641,24,26334.9,571.0,9792.91,3,1
1642,34,63492.4,689.0,13318.63,1,0
1643,49,34645.14,700.0,26018.02,0,0
1644,31,76181.98,836.0,24661.62,0,1
1645,42,50756.58,627.0,10369.19,0,1
1646,62,17675.24,725.0,5911.9,2,1
1647,25,32424.74,624.0,8508.56,2,0
1648,32,59820.43,611.0,38023.54,3,1
1649,41,66699.68,716.0,13405.63,1,0
1650,35,28537.04,762.0,13264.33,1,1
1651,44,22474.37,667.0,11128.66,1,0
1652,33,51159.52,577.0,34303.56,0,0
1653,52,91833.78,743.0,47149.17,0,1
1654,46,49026.85,723.0,13474.66,2,1
1655,60,64202.59,730.0,29269.2,1,0
1656,46,15000.0,823.0,11411.32,1,0
1657,56,113906.87,611.0,38965.56,1,0
1658,50,37784.73,741.0,14346.14,1,1
1659,29,61733.76,731.0,44692.48,1,0
1660,44,22685.43,679.0,15235.05,1,1
1661,58,68044.51,687.0,25673.88,0,0
1662,38,47830.51,715.0,29895.21,1,1
1663,29,64491.27,730.0,16191.78,0,0
1664,42,53867.75,617.0,28323.47,4,0
1665,58,69271.43,757.0,50054.53,0,0
1666,41,80701.69,725.0,56935.88,2,1
1667,27,31580.8,632.0,10159.77,2,1
1668,32,93098.53,714.0,48401.86,2,0
1669,56,45483.62,719.0,19970.79,1,0
1670,31,68855.64,716.0,36941.97,0,0
1671,23,42054.28,679.0,10305.14,2,1
1672,47,62331.74,606.0,49168.11,3,0
1673,27,52285.87,614.0,28135.48,1,0
1674,22,99403.78,814.0,26995.46,0,0
1675,30,44207.57,686.0,25877.39,1,1
1676,23,91891.88,759.0,18803.66,0,0
1677,37,39608.31,687.0,8075.35,2,0
1678,63,91868.25,596.0,28248.38,2,1
1679,21,79438.99,725.0,28801.19,1,0
1680,54,52424.51,688.0,18762.54,1,0
1681,33,56437.82,754.0,26294.55,1,1
1682,34,63088.45,665.0,32043.69,1,1
1683,37,60019.28,639.0,27206.2,2,0
1684,54,68038.83,526.0,28871.14,1,1
1685,37,62310.75,739.0,37516.3,2,0
1686,61,39924.62,707.0,13933.78,2,0
1687,45,49325.37,635.0,28445.15,0,0
1688,64,65535.84,716.0,50724.78,0,1
1689,50,38386.4,599.0,18543.09,0,0
1690,56,49365.73,844.0,25014.53,0,0
1691,31,70545.01,536.0,44934.86,0,1
1692,41,64800.95,642.0,32688.03,1,1
1693,40,54081.35,655.0,15485.9,2,1
1694,49,80274.13,654.0,45469.03,0,1
1695,24,79354.43,673.0,40094.94,0,0
1696,54,48165.84,678.0,37130.37,2,1
1697,62,73239.73,692.0,18734.87,1,0
1698,61,42037.52,655.0,21938.59,4,0
1699,37,65183.77,616.0,37165.08,0,0
1700,32,64976.94,700.0,37162.69,2,0
1701,24,59998.59,839.0,14148.89,1,0
1702,61,54634.07,580.0,21673.25,0,1
1703,34,61102.12,646.0,21845.58,2,0
1704,24,59672.24,724.0,36280.25,0,1
1705,54,15000.0,788.0,9618.71,2,0
1706,38,87653.99,850.0,28536.78,1,0
1707,33,72499.47,774.0,50434.13,0,0
1708,30,50755.09,620.0,24921.78,0,0
1709,34,78919.27,750.0,28235.46,0,1
1710,29,49541.46,711.0,18818.41,3,0
1711,63,15000.0,603.0,5371.84,2,1
1712,40,66732.76,645.0,37548.2,2,0
1713,21,27809.2,535.0,14356.21,1,1
1714,64,33228.99,542.0,25361.62,0,0
1715,49,38248.31,625.0,13930.55,0,0
1716,37,61881.44,691.0,24226.98,2,0
1717,28,63298.24,763.0,12905.65,0,0
1718,37,81119.97,654.0,30744.73,0,1
1719,41,35351.88,609.0,12391.82,2,0
1720,45,45335.22,836.0,20001.78,0,0
1721,40,85661.51,591.0,42606.7,0,1
1722,45,70432.05,603.0,42410.71,0,1
1723,41,66157.04,644.0,20848.27,0,0
1724,33,59248.48,805.0,31629.88,1,0
1725,33,68012.06,738.0,43336.32,3,1
1726,50,60595.05,633.0,20887.67,0,0
1727,33,61977.64,665.0,25455.89,1,1
1728,60,69172.0,672.0,22347.48,0,0
1729,27,41767.9,541.0,11136.13,2,0
1730,62,63760.66,710.0,41681.78,2,0
1731,32,21036.49,680.0,7237.36,4,1
1732,22,60093.3,664.0,25271.71,2,1
1733,34,49958.79,703.0,17416.24,0,0
1734,62,76305.52,743.0,17267.54,0,0
1735,37,32059.17,677.0,20434.33,1,1
1736,33,63883.27,668.0,37435.46,0,0
1737,21,72353.15,743.0,35140.16,0,0
1738,21,74879.64,587.0,45272.35,0,1
1739,46,46956.9,578.0,33240.78,0,1
1740,33,52902.26,667.0,30211.29,1,0
1741,54,68315.83,740.0,50831.84,0,1
1742,60,36920.27,674.0,11847.61,0,0
1743,29,51049.88,761.0,37267.16,1,1
1744,39,42586.84,660.0,22354.72,2,1
1745,43,23822.01,809.0,16793.93,1,0
1746,61,89318.77,668.0,57725.44,2,1
1747,48,60521.04,735.0,14197.26,2,0
1748,50,39031.85,740.0,27426.8,1,0
1749,27,15000.0,716.0,6035.6,1,1
1750,34,66407.24,691.0,30140.99,1,0
1751,22,28697.11,664.0,5930.11,2,0
1752,32,46611.87,715.0,30541.63,1,0
1753,63,59045.92,765.0,28352.34,0,0
1754,22,35151.08,780.0,26847.38,1,0
1755,48,93053.57,629.0,34299.43,2,1
1756,48,39479.41,614.0,19646.65,3,1
1757,32,35168.59,592.0,15709.14,1,0
1758,50,64543.76,581.0,43584.2,1,0
1759,60,52877.96,714.0,27569.83,1,1
1760,60,98606.42,727.0,46929.44,1,0
1761,42,88170.65,781.0,67723.16,1,0
1762,38,90017.24,684.0,38416.3,3,1
1763,34,70995.04,653.0,35072.36,1,1
1764,45,73426.58,831.0,39098.51,0,0
1765,30,52561.92,656.0,12211.13,2,1
1766,56,73526.74,574.0,37932.98,1,1
1767,29,46813.23,627.0,18794.57,2,1
1768,31,57386.37,607.0,33866.46,3,1
1769,47,32201.9,757.0,18875.95,0,0
1770,33,51206.07,616.0,32094.9,1,0
1771,21,71188.72,797.0,31286.74,1,0
1772,59,81860.76,683.0,21518.95,4,0
1773,31,69020.14,702.0,31990.28,5,0
1774,23,87474.01,755.0,46475.98,1,0
1775,22,31636.16,765.0,6798.93,4,0
1776,62,70491.44,658.0,37248.93,0,0
1777,44,42420.39,769.0,18646.55,1,0
1778,40,68385.24,697.0,33308.7,1,0
1779,60,43731.46,717.0,16705.49,2,0
1780,35,48605.86,549.0,24073.69,0,1
1781,26,77088.81,734.0,56205.79,3,0
1782,40,64874.87,601.0,43641.94,0,0
1783,42,43302.42,789.0,24666.21,3,1
1784,22,29842.08,849.0,17187.43,1,0
1785,35,42448.77,574.0,31294.69,0,1
1786,54,58587.93,798.0,28580.23,1,0
1787,51,35740.91,722.0,18714.23,1,1
1788,50,64925.24,637.0,46493.43,2,0
1789,48,38056.3,548.0,24844.31,1,0
1790,53,56154.19,429.0,25821.76,0,1
1791,61,66524.66,773.0,25489.42,2,0
1792,41,50293.41,779.0,25684.4,1,0
1793,43,81222.9,634.0,22122.41,1,0
1794,62,67373.7,616.0,40980.92,0,0
1795,33,41437.94,682.0,19835.04,1,1
1796,46,37374.24,674.0,20817.18,3,0
1797,39,91057.35,758.0,64443.05,2,1
1798,47,81977.89,680.0,33921.82,3,0
1799,60,52878.59,759.0,26349.44,0,0
1800,27,65787.15,626.0,35091.81,3,1
1801,45,54244.06,697.0,19967.51,2,1
1802,60,73035.49,735.0,26650.76,2,0
1803,56,63289.19,654.0,32640.36,2,1
1804,27,19680.48,673.0,6972.75,2,1
1805,40,82852.29,837.0,59382.01,1,1
1806,44,87013.11,790.0,69342.93,2,0
1807,48,50505.05,585.0,16490.47,0,1
1808,25,66214.08,704.0,36096.94,0,1
1809,56,81702.56,523.0,23467.17,1,1
1810,51,127943.61,717.0,39834.32,0,0
1811,53,70531.43,612.0,46521.22,2,0
1812,44,66994.29,664.0,21425.31,1,0
1813,30,77219.75,727.0,50146.56,0,0
1814,58,79183.15,702.0,35031.99,0,0
1815,64,70632.95,615.0,34445.97,2,1
1816,25,34219.34,573.0,12170.01,4,0
1817,51,63539.58,714.0,33637.14,0,0
1818,29,65887.36,623.0,26284.64,1,1
1819,52,30624.75,660.0,9332.58,1,1
1820,61,72721.04,582.0,20612.33,1,1
1821,25,37406.56,496.0,29917.55,1,1
1822,47,86390.12,730.0,35193.59,2,1
1823,48,43998.77,643.0,30049.17,2,1
1824,63,78881.78,618.0,31933.79,2,1
1825,32,46300.71,791.0,26566.21,0,0
1826,25,85249.97,745.0,60075.44,1,0
1827,28,87698.13,712.0,54164.16,0,1
1828,37,71292.82,688.0,17213.35,0,1
1829,28,47400.28,573.0,14962.64,0,0
1830,54,68429.81,724.0,49553.46,1,0
1831,43,45419.99,781.0,21925.77,1,0
1832,38,37215.14,677.0,20806.31,0,0
1833,30,49727.48,774.0,10675.08,3,0
1834,59,58973.77,611.0,29038.09,0,1
1835,61,47268.01,560.0,21673.04,1,0
1836,64,54731.37,631.0,33480.14,1,0
1837,64,48846.78,698.0,17812.88,2,0
1838,25,60283.26,680.0,38963.15,2,1
1839,63,55452.7,657.0,33412.33,1,0
1840,37,29660.74,723.0,15003.2,3,1
1841,31,59266.33,671.0,25211.34,1,0
1842,39,44041.27,568.0,16788.31,0,0
1843,41,41898.28,720.0,21831.5,1,0
1844,64,41758.52,628.0,22804.09,1,1
1845,23,63491.92,692.0,29770.04,2,0
1846,60,68022.38,650.0,26688.22,1,0
1847,63,62567.2,567.0,45545.18,0,0
1848,21,74566.83,708.0,28792.32,1,0
1849,44,60016.36,627.0,36207.84,2,0
1850,56,62624.04,606.0,46523.1,2,1
1851,26,42910.13,645.0,25235.87,2,1
1852,30,69877.59,710.0,29317.41,0,0
1853,60,57116.12,682.0,21608.44,2,1
1854,54,72517.64,596.0,51635.54,1,0
1855,44,58067.18,651.0,28683.67,1,1
1856,43,60059.13,718.0,33394.13,0,0
1857,40,44214.25,678.0,24661.82,1,0
1858,58,56819.43,602.0,29562.07,2,1
1859,55,100663.83,739.0,76383.29,1,0
1860,54,22961.6,795.0,17419.14,1,0
1861,56,50907.23,639.0,11416.09,2,0
1862,36,75658.04,673.0,38086.23,0,0
1863,43,45697.76,719.0,24646.66,0,1
1864,64,62203.96,661.0,46984.83,3,1
1865,21,58015.1,724.0,14027.74,0,0
1866,29,77003.95,574.0,51857.91,0,1
1867,32,55106.32,678.0,32262.06,0,0
1868,57,27071.7,752.0,17312.34,3,0
1869,37,93783.43,590.0,35170.97,1,0
1870,23,57431.98,667.0,37214.06,0,1
1871,58,63172.07,577.0,23348.61,2,0
1872,49,50924.13,674.0,30829.5,0,0
1873,51,63324.17,745.0,42567.36,3,0
1874,55,79655.16,654.0,53367.68,0,1
1875,58,57098.8,742.0,30069.58,1,0
1876,46,44418.31,762.0,19905.64,0,0
1877,33,33895.13,539.0,11732.2,4,1
1878,39,83490.69,621.0,18376.06,2,1
1879,52,51182.5,574.0,11738.04,0,1
1880,47,71046.67,688.0,32049.82,0,0
1881,59,73848.89,764.0,18976.35,0,0
1882,33,55493.63,704.0,14826.68,4,1
1883,54,58429.55,712.0,18511.7,0,0
1884,39,60233.93,648.0,29441.41,1,0
1885,39,76117.32,732.0,42248.95,3,0
1886,23,43713.28,696.0,26951.85,2,1
1887,23,55933.63,779.0,27504.36,1,0
1888,46,65858.76,694.0,39438.99,1,0
1889,26,66269.07,562.0,47532.48,2,0
1890,33,72429.95,582.0,30746.36,1,0
1891,58,33406.84,590.0,20476.5,1,1
1892,47,53467.35,635.0,31818.61,1,1
1893,61,68162.96,801.0,39663.85,0,0
1894,44,33986.94,772.0,18696.14,2,0
1895,30,95131.67,714.0,60474.7,0,0
1896,36,29025.99,743.0,20060.61,1,0
1897,43,37289.07,736.0,16231.1,2,0
1898,32,45718.08,763.0,27104.32,1,0
1899,48,43465.95,597.0,15174.25,3,1
1900,33,70028.43,783.0,45770.84,1,0
1901,38,61705.07,688.0,44935.85,3,1
1902,22,42214.13,706.0,27729.77,2,0
1903,37,101496.32,770.0,50205.61,2,0
1904,43,75005.79,703.0,21006.31,0,0
1905,43,65202.73,611.0,47197.77,0,0
1906,21,74395.83,666.0,51241.84,0,1
1907,63,67983.28,737.0,42068.21,0,0
1908,34,63908.1,632.0,45431.69,2,0
1909,32,70088.26,634.0,36433.0,0,0
1910,34,59197.41,708.0,47030.54,2,0
1911,64,73418.64,695.0,51557.77,1,0
1912,58,61590.74,629.0,18363.76,0,1
1913,61,54453.35,787.0,24029.84,1,1
1914,64,92634.33,697.0,27983.07,0,0
1915,36,61668.41,508.0,20631.56,2,0
1916,54,55063.32,713.0,27563.79,0,0
1917,38,42825.91,732.0,17851.54,4,0
1918,30,40032.43,736.0,29857.96,1,0
1919,39,60868.99,646.0,12178.04,4,1
1920,50,52761.78,605.0,10880.18,0,0
1921,24,45191.89,683.0,33994.25,1,0
1922,27,85873.71,696.0,29489.97,0,1
1923,36,80836.34,741.0,16287.15,5,0
1924,57,40076.87,707.0,18538.35,3,0
1925,25,53132.34,768.0,16863.63,0,0
1926,59,27534.49,772.0,6387.94,1,0
1927,53,50157.24,681.0,25995.59,3,0
1928,55,46405.61,603.0,13184.15,0,0
1929,54,56783.88,762.0,39869.5,2,0
1930,53,42270.36,726.0,16117.58,0,0
1931,59,24538.3,601.0,8171.12,0,1
1932,30,48980.62,662.0,31536.37,2,0
1933,23,85179.53,599.0,60408.39,0,1
1934,49,47290.3,525.0,12099.71,2,1
1935,55,98789.67,602.0,28742.18,0,0
1936,51,43246.23,509.0,20962.75,0,0
1937,59,61593.75,718.0,34131.1,2,0
1938,35,66461.94,684.0,16612.72,0,0
1939,21,39163.2,613.0,16644.63,1,0
1940,39,26893.15,738.0,19862.23,0,0
1941,57,81718.3,566.0,59298.79,2,0
1942,47,81894.32,779.0,31671.39,1,1
1943,41,87859.35,643.0,29560.98,2,1
1944,27,43629.84,715.0,23981.57,1,1
1945,63,67381.96,596.0,17362.62,1,1
1946,53,60777.13,690.0,20665.58,1,1
1947,22,58029.98,671.0,17412.13,0,1
1948,34,52327.46,656.0,16987.87,2,1
1949,62,75508.75,643.0,24833.96,2,0
1950,23,112583.45,712.0,64903.29,2,0
1951,34,65534.18,609.0,32299.67,2,1
1952,25,63565.57,523.0,45600.4,2,0
1953,37,46881.45,675.0,30068.35,3,1
1954,59,73462.88,765.0,36680.92,1,0
1955,21,15000.0,545.0,5766.78,0,1
1956,63,53350.84,687.0,37301.7,2,1
1957,48,67289.68,680.0,16669.13,0,0
1958,58,64911.16,723.0,39504.93,1,0
1959,34,58082.72,688.0,15554.67,1,0
1960,37,23146.59,624.0,12028.77,4,1
1961,35,89928.5,551.0,66634.2,0,0
1962,27,64593.34,687.0,22145.21,1,0
1963,62,59538.59,626.0,14713.06,1,0
1964,27,85175.58,611.0,34385.33,2,0
1965,44,84180.29,687.0,40991.97,1,1
1966,46,55709.0,593.0,35368.82,1,0
1967,34,54821.08,689.0,11942.22,2,0
1968,39,69462.92,723.0,19347.49,0,0
1969,46,84691.54,560.0,37809.73,0,1
1970,36,79720.09,757.0,20489.08,0,0
1971,54,40679.0,677.0,31466.6,1,0
1972,22,38266.4,762.0,19385.5,0,0
1973,21,42726.27,655.0,18208.23,1,1
1974,56,70967.43,828.0,55910.73,1,1
1975,55,52316.58,797.0,30744.2,3,1
1976,63,69937.91,679.0,35632.93,0,0
1977,44,34064.12,667.0,11741.25,0,0
1978,25,43457.84,487.0,15290.52,2,0
1979,49,69823.69,664.0,29141.65,1,1
1980,61,29063.0,702.0,18903.61,1,0
1981,21,95599.5,679.0,65925.7,1,1
1982,29,82214.55,695.0,25917.71,1,0
1983,56,87702.49,719.0,60553.92,0,0
1984,36,75375.27,656.0,30041.79,0,0
1985,35,22546.17,697.0,7218.77,0,0
1986,30,82480.72,629.0,26135.63,3,0
1987,57,74545.71,583.0,35637.19,1,1
1988,36,53285.68,813.0,35183.38,1,0
1989,58,50966.38,584.0,27645.66,3,0
1990,56,75623.76,658.0,36207.76,0,0
1991,35,28297.98,740.0,5965.49,2,0
1992,23,78382.03,659.0,42180.25,2,1
1993,39,47115.78,725.0,28496.73,0,1
1994,61,63286.34,766.0,16381.21,1,0
1995,57,63998.76,686.0,49516.24,5,0
